"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
2.67622700713143e-39	1.6993114645372	0.286	0.015	3.59845483378892e-35	"1"	"RP23.4P23.1"
2.44776942037374e-38	1.46722511687295	0.384	0.051	3.29127076263453e-34	"1"	"MLC1"
9.03881214076355e-38	1.55787381017359	0.271	0.013	1.21535868044707e-33	"1"	"LGI1"
1.83656315943489e-37	1.55703849220733	0.341	0.036	2.46944282417615e-33	"1"	"FUT9"
7.97932663149823e-37	1.48804486423047	0.275	0.015	1.07290025887125e-32	"1"	"TIMP4"
3.43533206094996e-36	0.83258916017498	0.816	0.4	4.61914748915332e-32	"1"	"GLUL"
2.12881919050224e-35	1.52809545270703	0.361	0.049	2.86241028354931e-31	"1"	"MSMO1"
7.80652999607975e-34	1.4224675850571	0.196	0.002	1.04966602327288e-29	"1"	"ENTPD2"
9.59490173548407e-33	1.52078134688819	0.333	0.043	1.29013048735319e-28	"1"	"CADM2"
1.00525739332708e-32	1.39485396965887	0.42	0.09	1.35166909106759e-28	"1"	"GSTM5"
4.1399485355574e-32	1.29446150075628	0.329	0.043	5.56657480091048e-28	"1"	"CSPG5"
4.56931371963002e-32	1.50732174763262	0.278	0.024	6.14389922741452e-28	"1"	"PTCH1"
1.58477943529215e-31	1.44159122745578	0.235	0.012	2.13089442869382e-27	"1"	"GRIA1"
1.67129003093816e-31	1.37468285479896	0.161	0	2.24721657559945e-27	"1"	"ATP13A4"
1.67204392150529e-31	1.11482481518891	0.502	0.135	2.24823025685601e-27	"1"	"PRDX6"
3.19302333116892e-31	1.39781855153184	0.251	0.017	4.29333917108973e-27	"1"	"KCNJ16"
4.25631980237956e-31	1.3813747184476	0.353	0.057	5.72304760627955e-27	"1"	"HACD2"
1.25975449409999e-30	1.48583269550642	0.275	0.026	1.69386589276685e-26	"1"	"NRCAM"
1.40080587136441e-30	1.31425100260413	0.447	0.125	1.88352357463658e-26	"1"	"GM12892"
6.49806090853353e-30	1.52475862377595	0.239	0.016	8.73729269761418e-26	"1"	"FJX1"
1.32985827422593e-29	1.47391891948586	0.396	0.09	1.78812743552419e-25	"1"	"KCNJ10"
1.73087577958217e-29	1.36234039433754	0.353	0.062	2.32733557322619e-25	"1"	"AGPAT5"
2.20539365809058e-29	1.21886348077502	0.424	0.098	2.96537231266859e-25	"1"	"TMEM47"
3.3208281428956e-29	1.42439245380549	0.184	0.004	4.46518552093742e-25	"1"	"B3GALT2"
7.71575347541142e-29	1.37098326729956	0.302	0.04	1.03746021230382e-24	"1"	"ABHD3"
8.71320665560363e-29	1.3887428506143	0.216	0.011	1.17157776691246e-24	"1"	"FZD2"
1.02037246623387e-28	1.3953765794475	0.208	0.009	1.37199281809806e-24	"1"	"AW047730"
3.60219369253195e-28	1.14960488929528	0.498	0.156	4.84350963897845e-24	"1"	"GSTM1"
5.47134467524824e-28	1.37820930594769	0.235	0.018	7.35677005033878e-24	"1"	"SLC25A18"
4.05946189076371e-27	1.36769817166938	0.204	0.01	5.45835245832089e-23	"1"	"GABBR2"
5.56198115140093e-27	0.816475486423768	0.965	0.934	7.47863985617368e-23	"1"	"MALAT1"
1.13589687902168e-26	1.4462135343865	0.235	0.02	1.52732694353255e-22	"1"	"FABP7"
5.14285825017201e-26	1.00754365654472	0.71	0.365	6.91508720318128e-22	"1"	"PTN"
6.3294876652195e-26	1.32167366373827	0.18	0.006	8.51062911465415e-22	"1"	"FAM20A"
6.55375795609891e-26	1.27679353078381	0.192	0.009	8.8121829477706e-22	"1"	"SLC7A11"
9.07298124570367e-26	1.27568782072537	0.216	0.016	1.21995305829732e-21	"1"	"PAQR8"
1.58050924021995e-25	1.36712921876038	0.169	0.005	2.12515272439974e-21	"1"	"HES5"
1.99053355431902e-25	1.14517241745138	0.153	0.002	2.67647141713735e-21	"1"	"LGI4"
3.04675643679535e-25	1.21534061608489	0.318	0.056	4.09666870491503e-21	"1"	"GRIA2"
3.15837816603813e-25	1.2429577522092	0.2	0.012	4.24675528205487e-21	"1"	"TLCD1"
3.16075216841677e-25	1.29862358614215	0.29	0.043	4.24994736565319e-21	"1"	"HACD3"
9.44531185585974e-25	1.093091104676	0.161	0.004	1.2700166321389e-20	"1"	"SLITRK2"
9.66138909306998e-25	1.22168812762478	0.165	0.005	1.29907037745419e-20	"1"	"BMPR1B"
9.99039741275979e-25	1.24544179359848	0.165	0.005	1.34330883611968e-20	"1"	"ADCYAP1R1"
1.04017992040095e-24	1.0858822745333	0.373	0.085	1.39862592097111e-20	"1"	"SOX9"
2.46572888282914e-24	1.31997663580228	0.204	0.015	3.31541905585206e-20	"1"	"LRIG1"
2.46697967467429e-24	1.30628211292449	0.247	0.029	3.31710087056705e-20	"1"	"KCNK1"
2.56783948515036e-24	1.21986581939655	0.4	0.109	3.45271697173318e-20	"1"	"FAM213A"
3.48350860326148e-24	1.38149086409181	0.196	0.013	4.68392566794538e-20	"1"	"NWD1"
5.13186841442423e-24	1.04909237382028	0.157	0.004	6.90031027003482e-20	"1"	"ALDH1L1"
9.76280223478623e-24	1.22401990937352	0.192	0.012	1.31270638848936e-19	"1"	"ARHGEF26"
1.11024543923206e-23	1.1076739928733	0.306	0.055	1.49283601759143e-19	"1"	"RAMP1"
1.33041002857035e-23	1.27074723463247	0.247	0.03	1.78886932441569e-19	"1"	"LFNG"
1.86266960540147e-23	1.24221355983121	0.212	0.018	2.50454555142282e-19	"1"	"SPON1"
2.28886531719776e-23	0.721396721663952	0.659	0.301	3.0776083055041e-19	"1"	"SCD2"
3.91653325820575e-23	1.27969385970771	0.161	0.006	5.26617061898346e-19	"1"	"IGSF1"
5.92370475569424e-23	1.20349541632686	0.176	0.009	7.96501341450647e-19	"1"	"DBX2"
6.03810813123594e-23	1.19677812812338	0.176	0.009	8.11884019325984e-19	"1"	"GM6175"
1.1563738666123e-22	1.05335378310331	0.349	0.08	1.55486030104689e-18	"1"	"GLUD1"
1.74834592422491e-22	1.25068896495552	0.306	0.063	2.35082592971281e-18	"1"	"PMM1"
1.93839733194997e-22	1.21893339076292	0.204	0.018	2.60636905253993e-18	"1"	"CAMK2G"
2.15749930362271e-22	1.217382872834	0.141	0.003	2.9009735636511e-18	"1"	"GRIN2C"
2.36802928876589e-22	0.962059500144258	0.467	0.155	3.18405218167461e-18	"1"	"LDHB"
2.47547114788464e-22	1.1400205775499	0.176	0.01	3.32851850544569e-18	"1"	"SLC1A4"
8.22471827041867e-22	1.24520840348291	0.165	0.008	1.10589561864049e-17	"1"	"TRIM9"
1.23005793890245e-21	1.04860513093994	0.176	0.011	1.65393590464824e-17	"1"	"TTYH3"
1.28323238955894e-21	1.18769878270976	0.22	0.025	1.72543427100096e-17	"1"	"VEGFA"
1.32416908459541e-21	1.17445585174776	0.31	0.064	1.78047775114699e-17	"1"	"PHYHIPL"
1.43785018771636e-21	1.01751175383107	0.188	0.015	1.93333336240342e-17	"1"	"MPP6"
1.5451689727505e-21	1.31644462087723	0.188	0.016	2.07763420076032e-17	"1"	"ARXES2"
1.84839343970998e-21	1.23261720996038	0.212	0.022	2.48534981903404e-17	"1"	"CYP2J6"
2.1520499629255e-21	1.19763527119287	0.235	0.032	2.89364638014963e-17	"1"	"PAQR7"
2.47761585018177e-21	1.06847674348968	0.188	0.016	3.3314022721544e-17	"1"	"DDHD1"
3.02135231119554e-21	0.812016226216668	0.518	0.201	4.06251031763352e-17	"1"	"TIMP3"
6.35208421585812e-21	1.18891528240166	0.255	0.041	8.54101243664283e-17	"1"	"2310022B05RIK"
6.58874363862378e-21	1.17972881557399	0.133	0.003	8.85922469649354e-17	"1"	"AI464131"
8.47952688343704e-21	1.20113364127288	0.18	0.014	1.14015718474694e-16	"1"	"CYP2D22"
8.93312597295637e-21	0.953340201897853	0.663	0.395	1.20114811832371e-16	"1"	"SPARC"
9.548310125709e-21	1.2006303825747	0.302	0.064	1.28386577950283e-16	"1"	"SOX2"
1.23187724557653e-20	1.04720738031449	0.227	0.03	1.6563821444022e-16	"1"	"TUBB2B"
2.49984209588415e-20	1.13814417692717	0.282	0.055	3.36128768212582e-16	"1"	"ID4"
2.93381397415382e-20	1.06400660319522	0.125	0.002	3.94480626964723e-16	"1"	"HSD11B1"
2.9979752292395e-20	1.20677975324686	0.278	0.055	4.03107749323543e-16	"1"	"AHCYL1"
5.34911373466234e-20	1.19026525072301	0.137	0.005	7.19241832762698e-16	"1"	"2900052N01RIK"
7.62469741262488e-20	1.14582181999841	0.196	0.02	1.02521681410154e-15	"1"	"MDK"
7.63800923532365e-20	0.876229305499813	0.349	0.092	1.02700672178162e-15	"1"	"SLC38A3"
1.0576078001505e-19	1.0708593610322	0.216	0.028	1.42205944808236e-15	"1"	"ENHO"
1.41775289913558e-19	1.10922410323598	0.176	0.015	1.9063105481777e-15	"1"	"MRAS"
1.81117037857501e-19	0.661828075519531	0.729	0.468	2.43529969103196e-15	"1"	"CD81"
1.82329086377628e-19	1.12300054860846	0.188	0.018	2.45159689543359e-15	"1"	"CHST1"
1.83566771115504e-19	1.07038446191781	0.263	0.048	2.46823880441907e-15	"1"	"GM5514"
2.13843602526407e-19	0.780050505200289	0.596	0.323	2.87534107957006e-15	"1"	"XIST"
2.37424900332046e-19	0.900335496407673	0.341	0.089	3.1924152098647e-15	"1"	"FXYD1"
5.73200854535501e-19	1.33758915232096	0.157	0.01	7.70725869008435e-15	"1"	"GABRG1"
9.35601274913583e-19	1.15758604789371	0.204	0.026	1.2580094742488e-14	"1"	"DTNA"
1.15048355260698e-18	0.977509047792723	0.122	0.003	1.54694018483535e-14	"1"	"CYP7B1"
1.49741515248257e-18	0.912128549841417	0.122	0.003	2.01342441402806e-14	"1"	"RORB"
2.13982086255481e-18	1.02711097756167	0.333	0.093	2.87720313179119e-14	"1"	"HEPACAM"
2.14041346317144e-18	1.12188948148914	0.212	0.03	2.87799994258032e-14	"1"	"SLC6A9"
2.67616823055361e-18	1.03957628769011	0.255	0.049	3.59837580280238e-14	"1"	"POU3F3"
2.99406976731446e-18	1.06512529981447	0.145	0.008	4.02582620913103e-14	"1"	"GPC5"
3.74251556755764e-18	1.07372577365076	0.282	0.063	5.03218643213801e-14	"1"	"ENO1"
5.40018234911892e-18	0.999551462928976	0.325	0.091	7.2610851866253e-14	"1"	"CADM1"
1.17493574857e-17	0.907342483020737	0.153	0.011	1.57981860752722e-13	"1"	"LCAT"
1.79129952235654e-17	1.14495198436054	0.18	0.02	2.40858133776061e-13	"1"	"GRK3"
2.30163694510171e-17	0.734016552084296	0.612	0.332	3.09478103638377e-13	"1"	"MACF1"
4.58099841706144e-17	1.09745039813693	0.176	0.02	6.15961047158081e-13	"1"	"PHKG1"
7.02874980523752e-17	1.09151928369074	0.184	0.023	9.45085698812237e-13	"1"	"PFKM"
7.93671345161896e-17	0.994704694140242	0.263	0.057	1.06717049070469e-12	"1"	"GRINA"
8.48176446544365e-17	0.994807726446844	0.235	0.044	1.14045805002355e-12	"1"	"IVD"
9.51086638806064e-17	0.878200623253989	0.196	0.028	1.27883109453863e-12	"1"	"SFXN5"
1.02402658168893e-16	1.03531225786417	0.29	0.074	1.37690614173893e-12	"1"	"ASRGL1"
1.14039648088128e-16	0.989253780355597	0.318	0.089	1.53337710819298e-12	"1"	"RCN2"
1.63417780976694e-16	1.12258100453164	0.149	0.012	2.19731548301263e-12	"1"	"SCRG1"
2.1885461786034e-16	1.05735448689338	0.141	0.01	2.94271919175013e-12	"1"	"RGMA"
2.39190528398515e-16	0.993264101548459	0.176	0.022	3.21615584484643e-12	"1"	"PLCD4"
2.41908254959971e-16	0.910763405943606	0.31	0.085	3.25269839619177e-12	"1"	"PITPNC1"
3.25464465259868e-16	0.836663544560785	0.114	0.004	4.37619519988419e-12	"1"	"WNT7B"
3.8225514861048e-16	1.02944263481338	0.149	0.013	5.13980272821652e-12	"1"	"PRODH"
4.35083619895853e-16	1.0631797515402	0.145	0.012	5.85013435311964e-12	"1"	"EVA1A"
4.51017346957947e-16	0.837442020123808	0.129	0.007	6.06437924719656e-12	"1"	"CNTFR"
4.79514446491614e-16	1.19442178548309	0.192	0.03	6.44755124752624e-12	"1"	"ADK"
9.73552072962024e-16	0.881931473795605	0.165	0.018	1.30903811730474e-11	"1"	"ABCD2"
1.32264794822181e-15	0.961191364266467	0.169	0.02	1.77843243117905e-11	"1"	"SLC41A1"
1.48103884204599e-15	0.99287788183823	0.22	0.043	1.99140482701504e-11	"1"	"DAG1"
1.58013029472434e-15	0.772109890482036	0.078	0	2.12464319428635e-11	"1"	"GM10561"
1.7028366349216e-15	1.03317505757151	0.208	0.037	2.28963413931558e-11	"1"	"DDAH1"
2.40599111449523e-15	0.930940692375904	0.176	0.024	3.23509565255029e-11	"1"	"MBOAT2"
4.1213848258482e-15	1.05819013536072	0.235	0.053	5.54161403683548e-11	"1"	"TPRKB"
4.810083572514e-15	1.23434491133181	0.169	0.022	6.46763837160233e-11	"1"	"PANTR1"
6.39640393818615e-15	1.01021292995255	0.149	0.016	8.60060473528509e-11	"1"	"SPRY2"
7.29902021048728e-15	0.805396511165126	0.118	0.006	9.8142625750212e-11	"1"	"TST"
8.58418761313037e-15	0.91149997638453	0.196	0.033	1.15422986646151e-10	"1"	"VCAM1"
9.85964748761522e-15	0.869260125538782	0.353	0.124	1.32572820118474e-10	"1"	"KLF9"
1.32549120472065e-14	1.08451915967166	0.125	0.009	1.78225547386739e-10	"1"	"PPARGC1A"
1.49106003606824e-14	1.14870149766066	0.137	0.013	2.00487932449735e-10	"1"	"CHST2"
2.08592364947468e-14	0.953837872569536	0.11	0.006	2.80473293908365e-10	"1"	"C030005K06RIK"
2.911738863334e-14	0.958051298204598	0.125	0.009	3.91512407563889e-10	"1"	"SFRP5"
3.53969426044751e-14	0.911419319415215	0.114	0.006	4.75947290259773e-10	"1"	"CYP4F15"
5.59980746686262e-14	0.981712865941617	0.125	0.01	7.52950111994348e-10	"1"	"RGS20"
6.58165346544711e-14	0.931033187810783	0.145	0.017	8.84969124964018e-10	"1"	"FDFT1"
6.6662161551393e-14	0.936129503725379	0.082	0.001	8.9633942422003e-10	"1"	"DOK7"
9.91935822036969e-14	0.871437555470673	0.427	0.202	1.33375690631091e-09	"1"	"TSPAN3"
1.16966082842474e-13	1.01023147211501	0.125	0.011	1.5727259498999e-09	"1"	"RAB34"
1.35060245804988e-13	0.933505920653808	0.133	0.013	1.81602006509387e-09	"1"	"NIM1K"
1.53994355239014e-13	0.296932230122962	0.502	0.274	2.07060810054379e-09	"1"	"GPM6B"
