"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
0.00364710859688044	0.629787514013315	0.065	0	1	"WT mice (Midbrain)"	"NEXN"
0.00367348314719119	0.765632245719194	0.065	0	1	"WT mice (Midbrain)"	"GM43973"
0.00368103416665495	0.786458482711347	0.065	0	1	"WT mice (Midbrain)"	"GM12587"
0.0037113091458756	0.706157129790706	0.065	0	1	"WT mice (Midbrain)"	"RP24.246F10.4"
0.00374199949235168	0.942508255628394	0.239	0.047	1	"WT mice (Midbrain)"	"SMAD7"
0.00376266699157015	0.624466926288624	0.065	0	1	"WT mice (Midbrain)"	"SLC7A10"
0.0037779519932897	0.61127589055732	0.065	0	1	"WT mice (Midbrain)"	"PGPEP1"
0.00391509194219472	0.92735796778449	0.065	0	1	"WT mice (Midbrain)"	"ZFP386"
0.00401794870016905	1.11856787620042	0.13	0.006	1	"WT mice (Midbrain)"	"GM14165"
0.00407522511585807	1.61323285464954	0.065	0	1	"WT mice (Midbrain)"	"HMGN5"
0.00410133306163767	0.876166450242615	0.065	0	1	"WT mice (Midbrain)"	"IL1RL2"
0.00412756133928982	0.581477902426317	0.065	0	1	"WT mice (Midbrain)"	"GM4217"
0.0041783487058183	0.57337434958475	0.065	0	1	"WT mice (Midbrain)"	"ARNTL"
0.00419973286824683	0.550210008855135	0.696	0.388	1	"WT mice (Midbrain)"	"H3F3B"
0.00421125620970984	1.00258418832403	0.283	0.071	1	"WT mice (Midbrain)"	"XPR1"
0.00430430235974091	0.589622308617248	0.065	0	1	"WT mice (Midbrain)"	"HMGB1.PS7"
0.00446561485778781	0.738847536879099	0.065	0	1	"WT mice (Midbrain)"	"GM6900"
0.00451438854414353	1.33796554957908	0.239	0.053	1	"WT mice (Midbrain)"	"GPR84"
0.00451810623499386	0.799731654811732	0.239	0.053	1	"WT mice (Midbrain)"	"GM4859"
0.00456115123720921	1.04980621232466	0.326	0.094	1	"WT mice (Midbrain)"	"SQSTM1"
0.00466589301671383	0.751182331915115	0.065	0	1	"WT mice (Midbrain)"	"GM5575"
0.0046728994891658	1.2353312335248	0.217	0.041	1	"WT mice (Midbrain)"	"PELI1"
0.00467816367339911	1.1593799206044	0.326	0.094	1	"WT mice (Midbrain)"	"GM9800"
0.004742895145179	0.76411601365055	0.065	0	1	"WT mice (Midbrain)"	"GM13492"
0.00487034513666	0.651799719145626	0.13	0.006	1	"WT mice (Midbrain)"	"MIDN"
0.00491726178174988	0.969009571574506	0.152	0.012	1	"WT mice (Midbrain)"	"RBM8A2"
0.00493864364815853	0.53180960085744	0.065	0	1	"WT mice (Midbrain)"	"GM6407"
0.00500091038726024	0.585383763292495	0.065	0	1	"WT mice (Midbrain)"	"GM12176"
0.00500091038726024	0.585383763292495	0.065	0	1	"WT mice (Midbrain)"	"GM16071"
0.00506009514384469	0.927670617952999	0.174	0.024	1	"WT mice (Midbrain)"	"GXYLT1"
0.0051363404693602	0.894147222123906	0.109	0.006	1	"WT mice (Midbrain)"	"HAUS3"
0.00513903177439931	0.940119750318432	0.109	0.006	1	"WT mice (Midbrain)"	"TRIM47"
0.00515279866111117	0.562673791160772	0.065	0	1	"WT mice (Midbrain)"	"ACTG2"
0.00523708258805951	1.2241286794944	0.239	0.053	1	"WT mice (Midbrain)"	"GM15796"
0.005238775537897	1.08847130595429	0.174	0.024	1	"WT mice (Midbrain)"	"GM14094"
0.00529342556369751	0.829569553693861	0.261	0.059	1	"WT mice (Midbrain)"	"GM12020"
0.00531294859693167	0.87215455835569	0.152	0.018	1	"WT mice (Midbrain)"	"GM11810"
0.0054104906556998	0.805122135081731	0.326	0.106	1	"WT mice (Midbrain)"	"BCL2A1B"
0.00577283922549833	0.464671618785526	0.087	0	1	"WT mice (Midbrain)"	"RP23.410B24.4"
0.00590580783230678	0.662234949581728	0.196	0.035	1	"WT mice (Midbrain)"	"RP23.416I23.9"
0.00599774876656881	0.532693787718716	0.065	0	1	"WT mice (Midbrain)"	"GM4968"
0.00609665606553164	0.503866461066979	0.065	0	1	"WT mice (Midbrain)"	"GM44279"
0.00610574535495532	0.750909351215005	0.065	0	1	"WT mice (Midbrain)"	"GM11483"
0.00621158473382912	0.49365756590809	0.087	0	1	"WT mice (Midbrain)"	"GM30652"
0.0065029435675131	0.494715899197055	0.065	0	1	"WT mice (Midbrain)"	"RP23.314A15.8"
0.00662949733092886	1.19710408589931	0.13	0.012	1	"WT mice (Midbrain)"	"GM9333"
0.00669822332297391	0.949868484145113	0.304	0.088	1	"WT mice (Midbrain)"	"GM7290"
0.00670652561517691	1.01583771376933	0.196	0.029	1	"WT mice (Midbrain)"	"GM5777"
0.0067580439610742	0.466449430581577	0.065	0	1	"WT mice (Midbrain)"	"GM5711"
0.00676492465581413	0.572190488671854	0.065	0	1	"WT mice (Midbrain)"	"GM9372"
0.00678907646961454	0.479324652192945	0.065	0	1	"WT mice (Midbrain)"	"GM44411"
0.00683073225437314	0.64483751093218	0.065	0	1	"WT mice (Midbrain)"	"GM5511"
0.00692524330197052	0.640424357750412	0.674	0.382	1	"WT mice (Midbrain)"	"GM5905"
0.00696980704710027	0.965713627024987	0.13	0.018	1	"WT mice (Midbrain)"	"GM12940"
0.00700095897891666	1.06721994240375	0.152	0.018	1	"WT mice (Midbrain)"	"GM8420"
0.00705842249086625	0.478410472414564	0.065	0	1	"WT mice (Midbrain)"	"NUAK2"
0.00710583992027857	0.771335000907962	0.065	0	1	"WT mice (Midbrain)"	"GM26959"
0.00729581849358431	0.702515130283931	0.065	0	1	"WT mice (Midbrain)"	"GM37392"
0.0073460346792222	0.977123054997997	0.13	0.012	1	"WT mice (Midbrain)"	"DGKZ"
0.00737228941244748	0.870284720748226	0.239	0.053	1	"WT mice (Midbrain)"	"TOB2"
0.00743824133229626	0.774785718760877	0.217	0.047	1	"WT mice (Midbrain)"	"NR4A1"
0.00753232995315283	0.851463788235638	0.109	0.006	1	"WT mice (Midbrain)"	"GM12460"
0.00767978975767544	1.11320893719714	0.37	0.147	1	"WT mice (Midbrain)"	"GM12346"
0.00768755723233465	0.507106100162202	0.065	0	1	"WT mice (Midbrain)"	"FTO"
0.00769183619202292	1.09249760826729	0.217	0.041	1	"WT mice (Midbrain)"	"GM7670"
0.00779295857400001	0.951604770277618	0.283	0.076	1	"WT mice (Midbrain)"	"GM9493"
0.00792298364094614	0.568548430566464	0.065	0	1	"WT mice (Midbrain)"	"GM9083"
0.00805493784630177	0.711795138677883	0.065	0	1	"WT mice (Midbrain)"	"GM8041"
0.0080721708259709	0.5030234931185	0.065	0	1	"WT mice (Midbrain)"	"PHACTR3"
0.00809377928474143	0.490625236622287	0.065	0	1	"WT mice (Midbrain)"	"GM11956"
0.00818975249462754	0.591783866487599	0.065	0	1	"WT mice (Midbrain)"	"SLCO4A1"
0.00836354918045183	0.503894302112132	0.065	0	1	"WT mice (Midbrain)"	"TMEM35B"
0.00851437361460785	0.609763637945944	0.065	0	1	"WT mice (Midbrain)"	"OXSR1"
0.00865970827099278	1.6891518677789	0.13	0.012	1	"WT mice (Midbrain)"	"SDC4"
0.00874015122719608	0.436706284965815	0.065	0	1	"WT mice (Midbrain)"	"GM7745"
0.0087929908142489	0.458441872508531	0.065	0	1	"WT mice (Midbrain)"	"RP23.242K3.6"
0.0087944215320704	0.542365276686628	0.13	0.006	1	"WT mice (Midbrain)"	"KLF10"
0.00882466064639594	0.916266452878034	0.196	0.035	1	"WT mice (Midbrain)"	"GM12165"
0.00901174672483634	0.835532437630959	0.109	0.006	1	"WT mice (Midbrain)"	"H2.K2"
0.00903851549574888	0.490302412078814	0.065	0	1	"WT mice (Midbrain)"	"ZFP951"
0.00920718916337251	1.40760976315864	0.13	0.012	1	"WT mice (Midbrain)"	"GADD45B"
0.00921998542016642	0.834170858015582	0.391	0.159	1	"WT mice (Midbrain)"	"CHD4"
0.0094517698748097	1.28214073274002	0.261	0.076	1	"WT mice (Midbrain)"	"GM12466"
0.0095464899811315	0.560765998834862	0.065	0	1	"WT mice (Midbrain)"	"TIPARP"
0.00982852022958287	0.801519092724867	0.109	0.006	1	"WT mice (Midbrain)"	"PVR"
0.00984151384255393	0.970315069364473	0.152	0.018	1	"WT mice (Midbrain)"	"TMEM268"
6.33668886099088e-33	3.59516819006373	0.912	0.065	8.52031184248834e-29	"WT mice (Striatum)"	"TTR"
4.34323029617839e-06	1.98531503974583	0.218	0	0.0583990745624147	"WT mice (Striatum)"	"HSPA1B"
1.24415521914816e-05	1.63905997575587	0.206	0	0.167289110766662	"WT mice (Striatum)"	"SLC2A5"
2.29036322048503e-05	1.02420379323637	0.629	0.304	0.307962238626417	"WT mice (Striatum)"	"FCRLS"
3.46489719065079e-05	1.28010946093845	0.159	0	0.465890076254906	"WT mice (Striatum)"	"MLXIPL"
4.68909793373663e-05	1.37272078629369	0.165	0	0.630496108170228	"WT mice (Striatum)"	"TMEM86A"
4.77660136931212e-05	1.09769039257238	0.465	0.196	0.642261820117708	"WT mice (Striatum)"	"AC149090.1"
6.761972832705e-05	0.897442240872269	0.729	0.478	0.909214867085514	"WT mice (Striatum)"	"SELPLG"
8.52683077292875e-05	1.3181822533011	0.147	0	1	"WT mice (Striatum)"	"LST1"
0.000102103324074452	1.30230804730954	0.153	0	1	"WT mice (Striatum)"	"HPS4"
0.000151908008245464	1.0083465964886	0.524	0.239	1	"WT mice (Striatum)"	"IVNS1ABP"
0.00015316429171879	1.12595024722416	0.135	0	1	"WT mice (Striatum)"	"GNA15"
0.000155538154720962	1.27636410740333	0.141	0	1	"WT mice (Striatum)"	"ARHGAP30"
0.000180623305096789	0.89382615804014	0.759	0.522	1	"WT mice (Striatum)"	"LGMN"
0.000182882098730745	1.17966905132304	0.582	0.304	1	"WT mice (Striatum)"	"TMEM119"
0.000194693020368405	1.34451735179273	0.147	0	1	"WT mice (Striatum)"	"E230029C05RIK"
0.000269109596951663	1.10746089500089	0.135	0	1	"WT mice (Striatum)"	"G530011O06RIK"
0.000366955397654159	1.1658050681614	0.124	0	1	"WT mice (Striatum)"	"EIF1B"
0.000480748002239285	1.04405038171017	0.118	0	1	"WT mice (Striatum)"	"SLC7A8"
0.000518198491783263	1.15972617239798	0.129	0	1	"WT mice (Striatum)"	"I830077J02RIK"
0.000527804452940014	1.29949702341378	0.353	0.13	1	"WT mice (Striatum)"	"SNRNP70"
0.00053079855043015	0.49865362057737	0.935	0.783	1	"WT mice (Striatum)"	"C1QA"
0.000560671809489299	1.03522883356791	0.124	0	1	"WT mice (Striatum)"	"ADGRE1"
0.000629139983382327	0.982430385645285	0.106	0	1	"WT mice (Striatum)"	"CLEC4A2"
0.00066432295193742	0.69158303686246	0.388	0.152	1	"WT mice (Striatum)"	"LPCAT2"
0.000666768612581707	0.757732645197104	0.759	0.565	1	"WT mice (Striatum)"	"SERINC3"
0.000723300437767701	0.919953434045098	0.106	0	1	"WT mice (Striatum)"	"U2AF2"
0.00073608519271412	1.10628342355025	0.118	0	1	"WT mice (Striatum)"	"PIK3CD"
0.000778496283091258	0.508259952298902	0.071	0	1	"WT mice (Striatum)"	"RENBP"
0.00101428690588032	1.1242824406959	0.129	0	1	"WT mice (Striatum)"	"RASAL3"
0.00102688832976392	1.1136393410849	0.118	0	1	"WT mice (Striatum)"	"COX7A2"
0.00102892991960886	1.23517763977321	0.124	0	1	"WT mice (Striatum)"	"CD180"
0.00103752082086238	1.05101040924358	0.359	0.152	1	"WT mice (Striatum)"	"LAPTM4A"
0.0010852156419699	0.980749358249336	0.106	0	1	"WT mice (Striatum)"	"CLEC4A3"
0.00115443899086943	0.813213103051415	0.094	0	1	"WT mice (Striatum)"	"GM9025"
0.00128204554476674	0.752089015306621	0.094	0	1	"WT mice (Striatum)"	"TNFRSF1B"
0.00130426726797574	1.10115640434036	0.112	0	1	"WT mice (Striatum)"	"ADORA3"
0.00136810392673581	1.22617023994693	0.176	0.022	1	"WT mice (Striatum)"	"CD47"
